retweet_count,reply_count,like_count,quote_count,tweet_id,created_at
1174,28,3247,2,681579835668455424,2015-12-28 20:57:50+00:00
5191,96,13144,29,681523177663676416,2015-12-28 17:12:42+00:00
246,5,1516,0,681340665377193984,2015-12-28 05:07:27+00:00
3692,69,8547,0,681339448655802368,2015-12-28 05:02:37+00:00
671,15,2404,0,681320187870711808,2015-12-28 03:46:05+00:00
1618,53,3592,0,681302363064414208,2015-12-28 02:35:15+00:00
853,22,2954,0,681297372102656000,2015-12-28 02:15:26+00:00
993,15,2958,0,681281657291280384,2015-12-28 01:12:59+00:00
235,4,1332,0,681261549936340992,2015-12-27 23:53:05+00:00
469,13,1352,0,681242418453299200,2015-12-27 22:37:04+00:00
437,12,2233,0,681231109724700672,2015-12-27 21:52:07+00:00
1333,26,3407,0,681193455364796416,2015-12-27 19:22:30+00:00
583,24,2205,0,680970795137544192,2015-12-27 04:37:44+00:00
1817,25,4209,0,680959110691590144,2015-12-27 03:51:18+00:00
935,49,2920,2,680940246314430464,2015-12-27 02:36:20+00:00
391,17,1909,0,680934982542561280,2015-12-27 02:15:25+00:00
562,14,2208,0,680913438424612864,2015-12-27 00:49:49+00:00
323,11,1609,0,680889648562991104,2015-12-26 23:15:17+00:00
1183,27,3179,1,680836378243002368,2015-12-26 19:43:36+00:00
607,9,1973,0,680805554198020096,2015-12-26 17:41:07+00:00
739,14,2185,0,680801747103793152,2015-12-26 17:25:59+00:00
937,29,2600,0,680798457301471232,2015-12-26 17:12:55+00:00
623,20,2409,0,680609293079592960,2015-12-26 04:41:15+00:00
1186,24,3296,3,680583894916304896,2015-12-26 03:00:19+00:00
1728,36,3884,1,680497766108381184,2015-12-25 21:18:05+00:00
438,3,1572,0,680494726643068928,2015-12-25 21:06:00+00:00
668,18,2343,1,680473011644985344,2015-12-25 19:39:43+00:00
440,17,1321,0,680440374763077632,2015-12-25 17:30:01+00:00
260,8,1355,0,680221482581123072,2015-12-25 03:00:14+00:00
1042,28,2579,0,680206703334408192,2015-12-25 02:01:30+00:00
441,8,1974,0,680191257256136704,2015-12-25 01:00:07+00:00
1391,16,3551,0,680176173301628928,2015-12-25 00:00:11+00:00
669,10,2136,0,680161097740095488,2015-12-24 23:00:17+00:00
1556,16,3307,0,680145970311643136,2015-12-24 22:00:10+00:00
854,5,2111,1,680130881361686528,2015-12-24 21:00:12+00:00
822,17,2492,0,680115823365742592,2015-12-24 20:00:22+00:00
1245,17,3297,0,680100725817409536,2015-12-24 19:00:23+00:00
8123,95,11712,0,680085611152338944,2015-12-24 18:00:19+00:00
771,26,2382,0,680070545539371008,2015-12-24 17:00:27+00:00
576,19,1788,0,679877062409191424,2015-12-24 04:11:37+00:00
595,22,2011,0,679872969355714560,2015-12-24 03:55:21+00:00
554,10,2244,0,679862121895714816,2015-12-24 03:12:15+00:00
1099,33,2607,1,679854723806179328,2015-12-24 02:42:51+00:00
686,27,2185,0,679844490799091712,2015-12-24 02:02:12+00:00
12542,168,33070,145,679828447187857408,2015-12-24 00:58:27+00:00
993,13,2852,0,679777920601223168,2015-12-23 21:37:40+00:00
714,26,1908,1,679736210798047232,2015-12-23 18:51:56+00:00
747,30,1990,0,679729593985699840,2015-12-23 18:25:38+00:00
425,22,1535,0,679722016581222400,2015-12-23 17:55:32+00:00
1879,52,4358,0,679530280114372608,2015-12-23 05:13:38+00:00
648,12,2421,0,679527802031484928,2015-12-23 05:03:47+00:00
1143,26,3064,0,679511351870550016,2015-12-23 03:58:25+00:00
1331,37,2905,0,679503373272485888,2015-12-23 03:26:43+00:00
578,21,1915,0,679475951516934144,2015-12-23 01:37:45+00:00
16942,201,29322,211,679462823135686656,2015-12-23 00:45:35+00:00
1073,26,2156,2,679405845277462528,2015-12-22 20:59:10+00:00
7217,189,19370,85,679158373988876288,2015-12-22 04:35:49+00:00
919,20,2550,0,679148763231985664,2015-12-22 03:57:37+00:00
1034,22,2698,1,679132435750195200,2015-12-22 02:52:45+00:00
2305,76,5417,2,679111216690831360,2015-12-22 01:28:25+00:00
7184,82,15453,76,679062614270468096,2015-12-21 22:15:18+00:00
585,23,2055,0,679047485189439488,2015-12-21 21:15:11+00:00
1093,27,2590,1,679001094530465792,2015-12-21 18:10:50+00:00
1015,28,2064,0,678991772295516160,2015-12-21 17:33:48+00:00
408,15,1498,0,678969228704284672,2015-12-21 16:04:13+00:00
817,16,2352,0,678800283649069056,2015-12-21 04:52:53+00:00
1026,30,3158,2,678798276842360832,2015-12-21 04:44:55+00:00
819,12,2569,0,678774928607469568,2015-12-21 03:12:08+00:00
1222,32,3214,3,678767140346941440,2015-12-21 02:41:11+00:00
413,9,1479,0,678764513869611008,2015-12-21 02:30:45+00:00
2919,36,6466,0,678755239630127104,2015-12-21 01:53:54+00:00
1485,33,3391,0,678740035362037760,2015-12-21 00:53:29+00:00
2178,42,5115,43,678708137298427904,2015-12-20 22:46:44+00:00
1314,27,2597,0,678675843183484928,2015-12-20 20:38:24+00:00
359,6,1876,0,678643457146150912,2015-12-20 18:29:43+00:00
1371,20,3650,0,678446151570427904,2015-12-20 05:25:42+00:00
2266,76,4988,13,678424312106393600,2015-12-20 03:58:55+00:00
1607,30,3816,0,678410210315247616,2015-12-20 03:02:53+00:00
28473,546,73244,1321,678399652199309312,2015-12-20 02:20:55+00:00
373,8,1453,0,678396796259975168,2015-12-20 02:09:34+00:00
380,14,1711,0,678389028614488064,2015-12-20 01:38:42+00:00
821,15,2234,0,678380236862578688,2015-12-20 01:03:46+00:00
472,18,1574,0,678341075375947776,2015-12-19 22:28:09+00:00
223,3,1182,0,678334497360859136,2015-12-19 22:02:01+00:00
5475,122,10393,0,678278586130948096,2015-12-19 18:19:51+00:00
327,20,1446,0,678255464182861824,2015-12-19 16:47:58+00:00
340,17,1740,0,678023323247357952,2015-12-19 01:25:31+00:00
5607,138,12341,53,678021115718029312,2015-12-19 01:16:45+00:00
1521,41,3131,0,677961670166224896,2015-12-18 21:20:32+00:00
364,13,1215,0,677918531514703872,2015-12-18 18:29:07+00:00
1837,31,4387,2,677895101218201600,2015-12-18 16:56:01+00:00
875,22,2782,0,677716515794329600,2015-12-18 05:06:23+00:00
1286,17,3108,1,677700003327029248,2015-12-18 04:00:46+00:00
286,6,1118,0,677698403548192768,2015-12-18 03:54:25+00:00
754,16,2254,0,677687604918272000,2015-12-18 03:11:30+00:00
1346,33,3029,1,677673981332312064,2015-12-18 02:17:22+00:00
841,21,1772,0,677662372920729600,2015-12-18 01:31:14+00:00
725,14,1702,0,677644091929329664,2015-12-18 00:18:36+00:00
598,8,1933,0,677573743309385728,2015-12-17 19:39:03+00:00
410,14,1188,0,677565715327688704,2015-12-17 19:07:09+00:00
1014,22,2215,0,677557565589463040,2015-12-17 18:34:46+00:00
3286,57,6306,2,677547928504967168,2015-12-17 17:56:29+00:00
204,6,965,0,677530072887205888,2015-12-17 16:45:31+00:00
1546,47,2753,1,677335745548390400,2015-12-17 03:53:20+00:00
250,12,1224,0,677334615166730240,2015-12-17 03:48:51+00:00
207,9,986,0,677331501395156992,2015-12-17 03:36:28+00:00
1339,40,3326,1,677328882937298944,2015-12-17 03:26:04+00:00
470,14,1496,0,677314812125323264,2015-12-17 02:30:09+00:00
354,21,1112,0,677301033169788928,2015-12-17 01:35:24+00:00
636,13,1794,1,677269281705472000,2015-12-16 23:29:14+00:00
1462,23,3200,0,677228873407442944,2015-12-16 20:48:40+00:00
809,15,2477,0,677187300187611136,2015-12-16 18:03:28+00:00
949,27,2525,0,676975532580409344,2015-12-16 04:01:59+00:00
719,13,2022,0,676957860086095872,2015-12-16 02:51:45+00:00
348,6,1183,0,676949632774234112,2015-12-16 02:19:04+00:00
772,20,1956,0,676948236477857792,2015-12-16 02:13:31+00:00
326,8,1575,0,676946864479084544,2015-12-16 02:08:04+00:00
665,35,1870,0,676942428000112640,2015-12-16 01:50:26+00:00
4418,81,11594,123,676936541936185344,2015-12-16 01:27:03+00:00
1611,42,2691,0,676916996760600576,2015-12-16 00:09:23+00:00
648,24,2052,7,676897532954456064,2015-12-15 22:52:02+00:00
623,25,1886,0,676864501615042560,2015-12-15 20:40:47+00:00
13731,110,20661,161,676821958043033600,2015-12-15 17:51:44+00:00
600,6,1653,1,676819651066732544,2015-12-15 17:42:34+00:00
379,4,1302,0,676811746707918848,2015-12-15 17:11:09+00:00
1799,58,4514,0,676776431406465024,2015-12-15 14:50:49+00:00
854,26,2611,0,676617503762681856,2015-12-15 04:19:18+00:00
176,10,984,0,676613908052996096,2015-12-15 04:05:01+00:00
386,10,1720,0,676606785097199616,2015-12-15 03:36:42+00:00
339,13,1036,0,676603393314578432,2015-12-15 03:23:14+00:00
1884,50,4126,0,676593408224403456,2015-12-15 02:43:33+00:00
110,17,840,0,676590572941893632,2015-12-15 02:32:17+00:00
697,32,2077,0,676588346097852416,2015-12-15 02:23:26+00:00
251,11,1073,0,676582956622721024,2015-12-15 02:02:01+00:00
985,20,2321,0,676575501977128960,2015-12-15 01:32:24+00:00
487,4,1696,0,676533798876651520,2015-12-14 22:46:41+00:00
471,15,1374,1,676496375194980352,2015-12-14 20:17:59+00:00
4169,39,10555,0,676470639084101632,2015-12-14 18:35:43+00:00
588,12,1560,0,676440007570247680,2015-12-14 16:34:00+00:00
302,10,1263,0,676430933382295552,2015-12-14 15:57:56+00:00
483,22,1893,0,676263575653122048,2015-12-14 04:52:55+00:00
250,8,1089,0,676237365392908288,2015-12-14 03:08:46+00:00
27668,358,70711,517,676219687039057920,2015-12-14 01:58:31+00:00
516,17,1571,0,676215927814406144,2015-12-14 01:43:35+00:00
915,12,2050,0,676191832485810176,2015-12-14 00:07:50+00:00
585,13,1749,0,676146341966438400,2015-12-13 21:07:04+00:00
1024,22,1962,0,676121918416756736,2015-12-13 19:30:01+00:00
1048,14,2579,0,676101918813499392,2015-12-13 18:10:33+00:00
1246,25,2672,0,676098748976615424,2015-12-13 17:57:57+00:00
390,12,1180,0,676089483918516224,2015-12-13 17:21:08+00:00
506,16,1445,0,675898130735476736,2015-12-13 04:40:46+00:00
761,28,1921,0,675891555769696256,2015-12-13 04:14:39+00:00
839,17,2114,0,675888385639251968,2015-12-13 04:02:03+00:00
1237,26,3779,1,675878199931371520,2015-12-13 03:21:34+00:00
496,25,1465,0,675870721063669760,2015-12-13 02:51:51+00:00
1132,15,2417,1,675853064436391936,2015-12-13 01:41:41+00:00
123,12,864,0,675849018447167488,2015-12-13 01:25:37+00:00
776,15,2046,0,675845657354215424,2015-12-13 01:12:15+00:00
474,15,1385,0,675822767435051008,2015-12-12 23:41:18+00:00
206,7,956,0,675820929667219456,2015-12-12 23:34:00+00:00
3043,75,9302,118,675798442703122432,2015-12-12 22:04:39+00:00
418,10,1454,0,675781562965868544,2015-12-12 20:57:34+00:00
295,9,1058,0,675740360753160192,2015-12-12 18:13:51+00:00
717,12,1686,0,675710890956750848,2015-12-12 16:16:45+00:00
597,13,1785,0,675707330206547968,2015-12-12 16:02:36+00:00
85,2,583,0,675706639471788032,2015-12-12 15:59:51+00:00
361,14,1663,1,675534494439489536,2015-12-12 04:35:48+00:00
329,7,1065,0,675531475945709568,2015-12-12 04:23:49+00:00
249,4,938,0,675522403582218240,2015-12-12 03:47:46+00:00
407,4,1148,0,675517828909424640,2015-12-12 03:29:35+00:00
5204,215,15521,221,675501075957489664,2015-12-12 02:23:01+00:00
1130,22,2819,0,675497103322386432,2015-12-12 02:07:14+00:00
526,10,1149,0,675489971617296384,2015-12-12 01:38:53+00:00
853,14,1660,0,675483430902214656,2015-12-12 01:12:54+00:00
501,7,1360,0,675432746517426176,2015-12-11 21:51:30+00:00
452,7,1526,1,675372240448454656,2015-12-11 17:51:04+00:00
192,2,941,0,675362609739206656,2015-12-11 17:12:48+00:00
14861,521,29411,197,675354435921575936,2015-12-11 16:40:19+00:00
1998,78,3524,0,675349384339542016,2015-12-11 16:20:15+00:00
1127,12,2484,1,675334060156301312,2015-12-11 15:19:21+00:00
1382,42,3165,0,675166823650848768,2015-12-11 04:14:49+00:00
2258,46,5581,3,675153376133427200,2015-12-11 03:21:23+00:00
1496,40,3346,0,675149409102012416,2015-12-11 03:05:37+00:00
197,7,842,0,675147105808306176,2015-12-11 02:56:28+00:00
255,3,1053,0,675146535592706048,2015-12-11 02:54:12+00:00
779,12,1913,0,675145476954566656,2015-12-11 02:49:59+00:00
411,13,1164,0,675135153782571008,2015-12-11 02:08:58+00:00
686,16,1735,0,675113801096802304,2015-12-11 00:44:07+00:00
213,5,867,0,675111688094527488,2015-12-11 00:35:44+00:00
996,21,2518,0,675109292475830272,2015-12-11 00:26:12+00:00
275,10,928,0,675047298674663424,2015-12-10 20:19:52+00:00
1034,36,2407,0,675015141583413248,2015-12-10 18:12:05+00:00
200,9,875,0,675006312288268288,2015-12-10 17:37:00+00:00
406,9,1389,0,675003128568291328,2015-12-10 17:24:21+00:00
952,26,1989,0,674999807681908736,2015-12-10 17:11:09+00:00
315,9,760,0,674805413498527744,2015-12-10 04:18:42+00:00
747,21,2692,0,674800520222154752,2015-12-10 03:59:15+00:00
950,35,2217,0,674793399141146624,2015-12-10 03:30:58+00:00
216,4,983,0,674790488185167872,2015-12-10 03:19:24+00:00
181,8,718,0,674788554665512960,2015-12-10 03:11:43+00:00
1043,23,1803,0,674781762103414784,2015-12-10 02:44:43+00:00
407,5,981,0,674774481756377088,2015-12-10 02:15:47+00:00
689,10,1625,0,674767892831932416,2015-12-10 01:49:36+00:00
200,5,698,0,674764817387900928,2015-12-10 01:37:23+00:00
382,11,1229,0,674754018082705408,2015-12-10 00:54:28+00:00
399,4,1309,0,674752233200820224,2015-12-10 00:47:23+00:00
465,12,1258,0,674743008475090944,2015-12-10 00:10:43+00:00
44,2,431,0,674742531037511680,2015-12-10 00:08:50+00:00
326,14,968,0,674739953134403584,2015-12-09 23:58:35+00:00
80,8,580,0,674737130913071104,2015-12-09 23:47:22+00:00
411,23,1024,0,674690135443775488,2015-12-09 20:40:38+00:00
565,14,1445,0,674670581682434048,2015-12-09 19:22:56+00:00
205,5,809,0,674664755118911488,2015-12-09 18:59:46+00:00
429,8,1281,0,674646392044941312,2015-12-09 17:46:48+00:00
241,12,927,0,674644256330530816,2015-12-09 17:38:19+00:00
509,10,1516,0,674638615994089472,2015-12-09 17:15:54+00:00
501,7,1339,0,674632714662858752,2015-12-09 16:52:27+00:00
86,2,840,0,674606911342424064,2015-12-09 15:09:55+00:00
1774,33,5547,1,674468880899788800,2015-12-09 06:01:26+00:00
314,8,954,0,674447403907457024,2015-12-09 04:36:06+00:00
344,10,988,0,674436901579923456,2015-12-09 03:54:22+00:00
464,12,1281,0,674422304705744896,2015-12-09 02:56:22+00:00
115,7,611,0,674416750885273600,2015-12-09 02:34:18+00:00
400,6,1067,0,674410619106390016,2015-12-09 02:09:56+00:00
487,17,1334,3,674394782723014656,2015-12-09 01:07:00+00:00
280,15,766,0,674372068062928896,2015-12-08 23:36:44+00:00
65,1,505,0,674330906434379776,2015-12-08 20:53:11+00:00
449,24,1250,0,674318007229923328,2015-12-08 20:01:55+00:00
6017,133,10125,5,674307341513269248,2015-12-08 19:19:32+00:00
5131,117,13160,113,674291837063053312,2015-12-08 18:17:56+00:00
644,13,1393,1,674271431610523648,2015-12-08 16:56:51+00:00
202,5,823,0,674269164442398720,2015-12-08 16:47:50+00:00
727,25,1456,0,674265582246694912,2015-12-08 16:33:36+00:00
382,7,1178,0,674262580978937856,2015-12-08 16:21:41+00:00
464,10,1300,0,674255168825880576,2015-12-08 15:52:13+00:00
144,2,681,0,674082852460433408,2015-12-08 04:27:30+00:00
245,4,887,2,674075285688614912,2015-12-08 03:57:26+00:00
1905,44,5714,8,674063288070742016,2015-12-08 03:09:46+00:00
1126,16,2944,0,674053186244734976,2015-12-08 02:29:37+00:00
431,17,1291,0,674051556661161984,2015-12-08 02:23:09+00:00
564,13,1267,0,674045139690631168,2015-12-08 01:57:39+00:00
109,7,636,0,674042553264685056,2015-12-08 01:47:22+00:00
366,12,975,1,674038233588723712,2015-12-08 01:30:12+00:00
180,7,758,0,674036086168010752,2015-12-08 01:21:40+00:00
1083,21,1581,0,674024893172875264,2015-12-08 00:37:11+00:00
264,12,1012,0,674019345211760640,2015-12-08 00:15:09+00:00
559,9,1386,0,674014384960745472,2015-12-07 23:55:26+00:00
299,5,1083,0,674008982932058112,2015-12-07 23:33:58+00:00
834,14,1747,0,673956914389192704,2015-12-07 20:07:04+00:00
325,6,1058,0,673919437611909120,2015-12-07 17:38:09+00:00
1428,20,2841,1,673906403526995968,2015-12-07 16:46:21+00:00
220,3,839,0,673887867907739648,2015-12-07 15:32:42+00:00
669,24,2781,0,673716320723169280,2015-12-07 04:11:02+00:00
1805,59,3160,1,673715861853720576,2015-12-07 04:09:13+00:00
264,12,937,0,673711475735838720,2015-12-07 03:51:47+00:00
236,12,750,0,673709992831262720,2015-12-07 03:45:53+00:00
253,12,952,0,673708611235921920,2015-12-07 03:40:24+00:00
346,11,986,1,673707060090052608,2015-12-07 03:34:14+00:00
358,1,1124,0,673705679337693184,2015-12-07 03:28:45+00:00
500,10,1281,0,673700254269775872,2015-12-07 03:07:12+00:00
1691,42,3507,1,673697980713705472,2015-12-07 02:58:09+00:00
569,8,1539,0,673689733134946304,2015-12-07 02:25:23+00:00
438,19,1125,0,673688752737402880,2015-12-07 02:21:29+00:00
376,10,1275,0,673686845050527744,2015-12-07 02:13:55+00:00
414,19,1229,1,673680198160809984,2015-12-07 01:47:30+00:00
326,9,1123,0,673662677122719744,2015-12-07 00:37:52+00:00
198,7,650,0,673656262056419328,2015-12-07 00:12:23+00:00
307,5,993,0,673636718965334016,2015-12-06 22:54:44+00:00
630,14,1425,0,673612854080196608,2015-12-06 21:19:54+00:00
313,6,1062,0,673583129559498752,2015-12-06 19:21:47+00:00
238,6,737,0,673580926094458880,2015-12-06 19:13:01+00:00
486,20,1228,0,673576835670777856,2015-12-06 18:56:46+00:00
266,5,930,0,673363615379013632,2015-12-06 04:49:31+00:00
592,20,1286,0,673359818736984064,2015-12-06 04:34:25+00:00
491,6,1340,0,673355879178194944,2015-12-06 04:18:46+00:00
471,9,1493,0,673352124999274496,2015-12-06 04:03:51+00:00
184,0,683,1,673350198937153536,2015-12-06 03:56:12+00:00
1098,13,2226,0,673345638550134784,2015-12-06 03:38:05+00:00
234,4,854,0,673343217010679808,2015-12-06 03:28:27+00:00
492,10,1131,0,673342308415348736,2015-12-06 03:24:51+00:00
6868,107,11940,92,673320132811366400,2015-12-06 01:56:44+00:00
216,5,780,0,673317986296586240,2015-12-06 01:48:12+00:00
2743,56,6713,85,673295268553605120,2015-12-06 00:17:55+00:00
312,8,956,0,673270968295534592,2015-12-05 22:41:22+00:00
614,11,1275,1,673240798075449344,2015-12-05 20:41:29+00:00
724,6,1969,0,673213039743795200,2015-12-05 18:51:11+00:00
547,18,1487,0,673148804208660480,2015-12-05 14:35:56+00:00
629,15,1753,0,672997845381865472,2015-12-05 04:36:04+00:00
251,8,844,0,672995267319328768,2015-12-05 04:25:50+00:00
253,8,871,0,672988786805112832,2015-12-05 04:00:04+00:00
470,12,1117,0,672984142909456384,2015-12-05 03:41:37+00:00
888,19,1624,0,672980819271634944,2015-12-05 03:28:25+00:00
775,18,1498,0,672975131468300288,2015-12-05 03:05:49+00:00
302,17,836,0,672970152493887488,2015-12-05 02:46:02+00:00
469,11,1183,0,672968025906282496,2015-12-05 02:37:35+00:00
557,13,1260,0,672964561327235072,2015-12-05 02:23:49+00:00
422,8,1231,0,672902681409806336,2015-12-04 22:17:55+00:00
363,8,792,1,672898206762672128,2015-12-04 22:00:08+00:00
725,10,1367,0,672884426393653248,2015-12-04 21:05:23+00:00
300,13,908,1,672877615439593472,2015-12-04 20:38:19+00:00
502,11,1152,0,672834301050937344,2015-12-04 17:46:12+00:00
417,5,1109,0,672828477930868736,2015-12-04 17:23:04+00:00
270,10,872,0,672640509974827008,2015-12-04 04:56:09+00:00
419,9,1148,0,672622327801233408,2015-12-04 03:43:54+00:00
510,12,1086,0,672614745925664768,2015-12-04 03:13:46+00:00
338,20,969,0,672609152938721280,2015-12-04 02:51:33+00:00
335,11,966,0,672604026190569472,2015-12-04 02:31:10+00:00
529,10,1178,0,672594978741354496,2015-12-04 01:55:13+00:00
284,3,840,0,672591762242805760,2015-12-04 01:42:26+00:00
157,5,640,0,672591271085670400,2015-12-04 01:40:29+00:00
316,7,900,0,672538107540070400,2015-12-03 22:09:14+00:00
146,5,552,0,672523490734551040,2015-12-03 21:11:09+00:00
371,18,989,0,672488522314567680,2015-12-03 18:52:12+00:00
518,11,989,0,672482722825261056,2015-12-03 18:29:09+00:00
110,7,639,0,672481316919734272,2015-12-03 18:23:34+00:00
606,12,1292,1,672475084225949696,2015-12-03 17:58:48+00:00
447,8,1192,0,672466075045466112,2015-12-03 17:23:00+00:00
2923,61,5699,0,672272411274932224,2015-12-03 04:33:27+00:00
538,15,1312,0,672267570918129664,2015-12-03 04:14:13+00:00
285,7,1010,0,672264251789176832,2015-12-03 04:01:02+00:00
1324,26,2506,0,672256522047614976,2015-12-03 03:30:19+00:00
647,17,1271,0,672254177670729728,2015-12-03 03:21:00+00:00
520,10,1526,1,672248013293752320,2015-12-03 02:56:30+00:00
131,6,607,0,672245253877968896,2015-12-03 02:45:32+00:00
275,8,805,0,672239279297454080,2015-12-03 02:21:48+00:00
876,9,1618,1,672231046314901504,2015-12-03 01:49:05+00:00
176,6,700,1,672222792075620352,2015-12-03 01:16:17+00:00
1005,32,1981,0,672205392827572224,2015-12-03 00:07:09+00:00
318,9,910,0,672169685991993344,2015-12-02 21:45:16+00:00
304,11,765,0,672160042234327040,2015-12-02 21:06:56+00:00
593,14,1541,0,672139350159835136,2015-12-02 19:44:43+00:00
986,18,2116,0,672125275208069120,2015-12-02 18:48:47+00:00
328,8,873,0,672095186491711488,2015-12-02 16:49:14+00:00
318,8,836,0,672082170312290304,2015-12-02 15:57:30+00:00
439,15,1134,0,672068090318987264,2015-12-02 15:01:33+00:00
3667,73,7599,108,671896809300709376,2015-12-02 03:40:57+00:00
479,3,1169,1,671891728106971136,2015-12-02 03:20:45+00:00
1205,23,3095,0,671882082306625536,2015-12-02 02:42:26+00:00
570,5,1241,0,671879137494245376,2015-12-02 02:30:43+00:00
478,5,1103,0,671874878652489728,2015-12-02 02:13:48+00:00
418,4,993,0,671866342182637568,2015-12-02 01:39:53+00:00
371,8,791,0,671855973984772096,2015-12-02 00:58:41+00:00
2992,47,6300,70,671789708968640512,2015-12-01 20:35:22+00:00
434,9,1048,0,671768281401958400,2015-12-01 19:10:13+00:00
772,16,1490,0,671763349865160704,2015-12-01 18:50:38+00:00
660,9,1204,0,671744970634719232,2015-12-01 17:37:36+00:00
200,3,674,1,671743150407421952,2015-12-01 17:30:22+00:00
652,10,1284,0,671735591348891648,2015-12-01 17:00:19+00:00
3790,82,7479,1,671729906628341760,2015-12-01 16:37:44+00:00
6302,88,11364,0,671561002136281088,2015-12-01 05:26:34+00:00
183,8,809,0,671550332464455680,2015-12-01 04:44:10+00:00
496,12,1202,0,671547767500775424,2015-12-01 04:33:59+00:00
888,16,1726,0,671544874165002240,2015-12-01 04:22:29+00:00
483,10,964,1,671542985629241344,2015-12-01 04:14:59+00:00
333,11,837,0,671538301157904384,2015-12-01 03:56:22+00:00
343,9,1036,0,671536543010570240,2015-12-01 03:49:23+00:00
493,6,895,0,671533943490011136,2015-12-01 03:39:03+00:00
214,4,737,0,671528761649688576,2015-12-01 03:18:27+00:00
454,11,1218,0,671520732782923776,2015-12-01 02:46:33+00:00
252,5,829,1,671518598289059840,2015-12-01 02:38:04+00:00
605,9,1422,0,671511350426865664,2015-12-01 02:09:16+00:00
3114,58,6224,0,671504605491109888,2015-12-01 01:42:28+00:00
387,6,824,2,671497587707535360,2015-12-01 01:14:35+00:00
412,6,884,0,671488513339211776,2015-12-01 00:38:31+00:00
172,4,509,0,671486386088865792,2015-12-01 00:30:04+00:00
195,2,677,0,671485057807351808,2015-12-01 00:24:48+00:00
651,9,1279,1,671390180817915904,2015-11-30 18:07:47+00:00
257,10,974,0,671362598324076544,2015-11-30 16:18:11+00:00
133,2,351,0,671357843010908160,2015-11-30 15:59:17+00:00
104,1,420,0,671355857343524864,2015-11-30 15:51:24+00:00
369,11,831,0,671347597085433856,2015-11-30 15:18:34+00:00
176,6,640,0,671186162933985280,2015-11-30 04:37:05+00:00
283,5,977,0,671182547775299584,2015-11-30 04:22:44+00:00
301,7,778,0,671166507850801152,2015-11-30 03:18:59+00:00
965,12,1453,4,671163268581498880,2015-11-30 03:06:07+00:00
68,2,313,0,671159727754231808,2015-11-30 02:52:03+00:00
186,2,624,0,671154572044468224,2015-11-30 02:31:34+00:00
126,2,587,0,671151324042559488,2015-11-30 02:18:39+00:00
191,7,582,0,671147085991960576,2015-11-30 02:01:49+00:00
569,9,1021,0,671141549288370176,2015-11-30 01:39:49+00:00
340,3,822,1,671138694582165504,2015-11-30 01:28:28+00:00
162,5,653,0,671134062904504320,2015-11-30 01:10:04+00:00
2181,30,3078,0,671122204919246848,2015-11-30 00:22:57+00:00
669,12,1213,0,671115716440031232,2015-11-29 23:57:10+00:00
377,3,1003,0,671109016219725824,2015-11-29 23:30:32+00:00
241,2,968,0,670995969505435648,2015-11-29 16:01:20+00:00
7558,76,22027,98,670842764863651840,2015-11-29 05:52:33+00:00
165,4,524,1,670840546554966016,2015-11-29 05:43:44+00:00
598,9,980,0,670838202509447168,2015-11-29 05:34:25+00:00
109,0,382,0,670833812859932672,2015-11-29 05:16:59+00:00
184,6,646,0,670832455012716544,2015-11-29 05:11:35+00:00
3495,52,4859,2,670826280409919488,2015-11-29 04:47:03+00:00
159,4,674,0,670823764196741120,2015-11-29 04:37:03+00:00
83,6,543,0,670822709593571328,2015-11-29 04:32:51+00:00
1313,23,2775,3,670815497391357952,2015-11-29 04:04:12+00:00
230,7,982,0,670811965569282048,2015-11-29 03:50:10+00:00
425,7,1052,1,670807719151067136,2015-11-29 03:33:17+00:00
815,16,1732,1,670804601705242624,2015-11-29 03:20:54+00:00
77,0,302,0,670803562457407488,2015-11-29 03:16:46+00:00
203,8,659,2,670797304698376192,2015-11-29 02:51:54+00:00
237,5,732,0,670792680469889024,2015-11-29 02:33:32+00:00
210,4,583,0,670789397210615808,2015-11-29 02:20:29+00:00
168,3,527,0,670786190031921152,2015-11-29 02:07:44+00:00
330,7,721,0,670783437142401024,2015-11-29 01:56:48+00:00
654,19,1347,0,670782429121134592,2015-11-29 01:52:48+00:00
249,1,699,0,670780561024270336,2015-11-29 01:45:22+00:00
62,7,297,0,670778058496974848,2015-11-29 01:35:26+00:00
371,6,957,0,670764103623966720,2015-11-29 00:39:59+00:00
87,2,392,0,670755717859713024,2015-11-29 00:06:39+00:00
446,13,848,0,670733412878163968,2015-11-28 22:38:01+00:00
312,4,736,0,670727704916926464,2015-11-28 22:15:21+00:00
416,10,1049,0,670717338665226240,2015-11-28 21:34:09+00:00
318,8,686,1,670704688707301376,2015-11-28 20:43:53+00:00
208,4,517,0,670691627984359424,2015-11-28 19:51:59+00:00
240,5,664,0,670679630144274432,2015-11-28 19:04:19+00:00
35,3,214,1,670676092097810432,2015-11-28 18:50:15+00:00
4304,51,9436,1,670668383499735040,2015-11-28 18:19:37+00:00
632,7,1335,0,670474236058800128,2015-11-28 05:28:09+00:00
77,1,314,1,670468609693655040,2015-11-28 05:05:47+00:00
467,12,853,0,670465786746662912,2015-11-28 04:54:34+00:00
174,13,489,0,670452855871037440,2015-11-28 04:03:11+00:00
567,8,1073,0,670449342516494336,2015-11-28 03:49:14+00:00
1738,28,6044,27,670444955656130560,2015-11-28 03:31:48+00:00
175,3,580,1,670442337873600512,2015-11-28 03:21:24+00:00
